"price";"type";"usage";"shared";"device";"newsletter";"language";"duration";"churn"
24;"Promo";13;0;"Tablet";1;"en";75;1
25;"Promo";19,5;1;"Phone";1;"en";54;0
22;"Premium";46;0;"Phone";0;"de";26;0
23;"Promo";52;0;"Computer";0;"sp";46;0
26;"Premium";3;0;"Phone";1;"sp";55;1
11;"Promo";94,5;1;"Phone";1;"en";34;0
28;"Promo";79,5;1;"Phone";1;"sp";19;0
7;"Promo";148,5;1;"Phone";1;"en";56;0
17;"Promo";43;0;"Phone";0;"en";9;0
29;"Premium";29;0;"Computer";0;"en";80;0
20;"Promo";28;0;"Phone";1;"sp";41;0
27;"Regular";95;0;"Tablet";0;"sp";93;1
15;"Premium";115,5;1;"Phone";1;"fr";52;0
15;"Promo";0;0;"Computer";0;"en";30;1
12;"Promo";9;0;"Tablet";1;"sp";39;0
16;"Promo";84;0;"Phone";1;"sp";85;1
13;"Regular";44;0;"Computer";1;"en";89;0
24;"Regular";68;0;"Phone";0;"en";8;1
21;"Promo";91;1;"Phone";1;"fr";53;0
10;"Regular";69;1;"Phone";1;"en";53;0
23;"Promo";62;0;"Phone";0;"fr";47;1
23;"Promo";86;1;"Tablet";0;"sp";24;0
25;"Regular";80;0;"Phone";1;"sp";53;0
29;"Regular";13;0;"Phone";0;"en";42;0
29;"Premium";13,5;1;"Tablet";0;"fr";63;0
9;"Promo";99;0;"Computer";0;"sp";56;1
6;"Promo";43,5;1;"Phone";0;"en";21;0
9;"Promo";4;1;"Computer";0;"en";47;0
16;"Regular";106,5;1;"Computer";0;"en";48;1
12;"Regular";6;1;"Computer";0;"sp";95;0
11;"Promo";54;0;"Phone";0;"en";50;0
25;"Regular";4;0;"Phone";1;"en";91;1
25;"Promo";30;1;"Phone";1;"en";5;0
13;"Regular";100;1;"Computer";0;"de";0;0
9;"Regular";42;0;"Tablet";0;"fr";61;1
9;"Regular";12;0;"Phone";0;"de";2;1
17;"Promo";37;0;"Phone";1;"sp";51;0
24;"Regular";59;0;"Tablet";1;"en";62;1
12;"Regular";89;0;"Computer";1;"en";72;1
15;"Regular";25;0;"Phone";0;"de";74;0
9;"Regular";132;1;"Tablet";0;"en";88;0
29;"Premium";22,5;1;"Tablet";1;"en";21;1
26;"Regular";14;0;"Phone";1;"sp";82;0
24;"Regular";87;0;"Tablet";0;"de";27;1
29;"Premium";9;0;"Phone";1;"fr";21;1
29;"Premium";19;0;"Phone";1;"de";52;1
11;"Promo";85;0;"Computer";1;"de";78;0
27;"Promo";97;0;"Computer";1;"en";93;0
14;"Regular";51;0;"Phone";0;"de";57;1
26;"Promo";15;1;"Tablet";0;"de";18;0
13;"Promo";15;1;"Phone";1;"en";11;0
14;"Promo";148,5;1;"Phone";0;"en";21;0
17;"Regular";13;0;"Tablet";0;"sp";82;0
10;"Promo";61;0;"Phone";0;"fr";83;0
18;"Regular";3;0;"Phone";1;"sp";44;0
27;"Promo";79,5;1;"Computer";1;"en";6;0
16;"Promo";33;0;"Phone";0;"en";48;0
16;"Promo";70;0;"Computer";1;"en";93;1
29;"Premium";96;1;"Tablet";1;"en";29;1
22;"Premium";76,5;1;"Tablet";1;"en";40;0
28;"Promo";97;0;"Computer";1;"sp";88;0
29;"Promo";124,5;1;"Phone";1;"en";87;0
4;"Promo";49;0;"Tablet";1;"sp";71;1
29;"Premium";53;0;"Phone";0;"sp";45;0
9;"Promo";18;0;"Tablet";0;"en";51;0
12;"Promo";36;1;"Phone";1;"sp";92;0
21;"Premium";106,5;1;"Computer";0;"en";20;0
28;"Promo";60;0;"Phone";1;"sp";59;0
19;"Regular";58,5;1;"Phone";1;"en";70;1
29;"Premium";44;1;"Phone";0;"sp";51;0
16;"Regular";72;1;"Tablet";1;"sp";16;1
9;"Regular";91;1;"Phone";0;"en";23;1
29;"Premium";28;0;"Phone";0;"en";41;0
27;"Regular";79,5;1;"Computer";0;"en";59;1
15;"Promo";60;0;"Phone";1;"en";20;0
29;"Regular";7;0;"Phone";0;"en";23;0
16;"Promo";52,5;1;"Phone";0;"sp";76;0
24;"Regular";3;0;"Computer";0;"en";20;1
27;"Regular";79;0;"Phone";0;"de";82;1
21;"Promo";9;0;"Phone";1;"de";55;0
25;"Premium";45;1;"Computer";0;"sp";9;0
23;"Premium";46;0;"Phone";0;"de";47;1
25;"Promo";81;1;"Computer";1;"sp";90;0
29;"Promo";39;1;"Tablet";1;"en";23;0
11;"Premium";72;0;"Computer";0;"en";45;0
29;"Premium";69;1;"Phone";1;"sp";5;0
20;"Promo";38;1;"Computer";1;"fr";59;0
15;"Regular";87;1;"Tablet";1;"en";58;0
11;"Promo";37,5;1;"Computer";1;"en";92;0
28;"Promo";24;0;"Phone";1;"en";7;0
11;"Regular";56;0;"Computer";1;"en";4;0
28;"Promo";9;0;"Phone";1;"en";56;0
17;"Regular";29;0;"Tablet";0;"en";22;1
12;"Promo";28;0;"Phone";1;"en";4;0
28;"Premium";6;0;"Phone";0;"en";69;0
18;"Regular";16;0;"Computer";1;"en";2;0
10;"Regular";16;0;"Tablet";0;"en";11;0
29;"Premium";13,5;1;"Phone";1;"en";0;0
29;"Premium";53;0;"Computer";1;"en";90;0
14;"Regular";46;0;"Tablet";1;"sp";17;0
14;"Regular";9;1;"Phone";0;"en";92;1
21;"Promo";2;1;"Phone";0;"en";55;0
21;"Regular";24;1;"Phone";1;"fr";56;0
15;"Regular";32;0;"Tablet";0;"de";67;1
28;"Regular";9;0;"Phone";1;"en";31;0
13;"Promo";52;1;"Computer";0;"fr";25;0
24;"Promo";38;0;"Phone";0;"sp";47;1
7;"Promo";76;0;"Computer";1;"de";44;1
9;"Promo";36;0;"Computer";1;"en";13;0
29;"Premium";2;1;"Phone";1;"de";51;0
20;"Regular";84;0;"Computer";0;"en";44;1
19;"Promo";12;0;"Phone";0;"en";80;1
16;"Promo";99;1;"Phone";1;"en";66;0
13;"Regular";145,5;1;"Computer";1;"fr";74;0
17;"Regular";71;0;"Computer";0;"en";93;0
23;"Regular";130,5;1;"Tablet";1;"en";57;1
20;"Regular";74;1;"Tablet";1;"sp";65;0
18;"Regular";62;0;"Tablet";0;"en";73;0
28;"Regular";30;1;"Tablet";1;"de";49;1
14;"Regular";51;1;"Tablet";0;"en";98;0
13;"Regular";89;0;"Computer";0;"en";66;0
16;"Promo";35;0;"Phone";1;"fr";22;0
29;"Regular";85;1;"Computer";0;"en";97;0
12;"Promo";27;1;"Phone";1;"sp";8;0
29;"Promo";60;0;"Tablet";1;"en";98;1
12;"Promo";10;1;"Phone";0;"en";97;0
28;"Regular";38;1;"Computer";1;"sp";25;0
11;"Promo";90;0;"Computer";0;"sp";15;0
25;"Regular";3;0;"Phone";1;"en";44;1
21;"Promo";84;1;"Computer";0;"de";21;1
11;"Promo";22;0;"Tablet";1;"en";33;0
12;"Premium";99;0;"Phone";1;"en";20;1
9;"Regular";55;0;"Phone";0;"en";77;1
17;"Promo";124,5;1;"Computer";0;"en";6;0
16;"Regular";90;0;"Tablet";0;"en";18;1
28;"Regular";71;0;"Computer";0;"en";50;0
18;"Promo";31,5;1;"Tablet";0;"sp";31;0
18;"Promo";85;0;"Tablet";0;"sp";82;0
29;"Regular";142,5;1;"Phone";1;"fr";54;1
16;"Promo";10;0;"Tablet";0;"en";66;0
29;"Regular";27;1;"Tablet";0;"en";34;0
10;"Regular";95;0;"Phone";0;"de";10;1
29;"Premium";82;1;"Computer";1;"sp";12;0
23;"Promo";52,5;1;"Computer";1;"sp";31;1
15;"Promo";56;0;"Computer";1;"sp";9;0
13;"Promo";74;0;"Computer";1;"sp";20;0
19;"Promo";0;0;"Phone";1;"en";68;0
27;"Premium";37;1;"Computer";1;"sp";2;0
21;"Promo";67,5;1;"Tablet";1;"en";84;1
29;"Premium";55;0;"Phone";0;"en";36;1
23;"Regular";124,5;1;"Phone";0;"en";59;1
12;"Promo";67,5;1;"Phone";1;"de";71;1
14;"Regular";93;1;"Phone";0;"en";85;1
21;"Promo";127,5;1;"Phone";1;"fr";93;0
10;"Promo";91;0;"Tablet";1;"en";80;0
15;"Promo";36;0;"Phone";0;"sp";61;1
16;"Promo";15;0;"Phone";1;"sp";34;0
6;"Promo";68;0;"Phone";1;"en";52;0
11;"Promo";70;1;"Tablet";0;"en";50;1
12;"Promo";42;1;"Tablet";1;"en";2;0
18;"Regular";95;0;"Phone";0;"sp";27;0
17;"Regular";90;1;"Tablet";0;"sp";65;1
11;"Promo";46,5;1;"Phone";1;"de";0;0
22;"Promo";12;0;"Tablet";0;"fr";77;0
29;"Premium";38;0;"Phone";0;"sp";84;0
21;"Regular";48;1;"Tablet";0;"en";62;0
26;"Regular";148,5;1;"Phone";1;"fr";21;0
25;"Promo";26;1;"Phone";0;"en";89;0
11;"Promo";148,5;1;"Phone";0;"en";44;0
26;"Regular";26;0;"Phone";1;"sp";34;1
20;"Regular";27;0;"Phone";1;"sp";55;0
12;"Regular";3;0;"Computer";0;"sp";8;0
29;"Premium";86;0;"Phone";0;"sp";89;0
29;"Promo";105;1;"Phone";0;"de";94;1
16;"Promo";86;0;"Tablet";0;"sp";16;0
17;"Regular";10;1;"Tablet";1;"sp";14;0
23;"Promo";44;0;"Phone";1;"en";4;0
23;"Promo";81;0;"Computer";1;"en";82;1
20;"Promo";78;0;"Phone";1;"fr";23;0
23;"Promo";97;0;"Tablet";0;"en";70;0
22;"Regular";45;1;"Phone";1;"sp";43;0
16;"Promo";44;0;"Phone";1;"fr";80;1
20;"Regular";89;0;"Computer";0;"en";22;1
24;"Premium";68;0;"Computer";0;"fr";29;1
10;"Promo";57;0;"Phone";1;"sp";72;0
16;"Promo";94;0;"Phone";1;"en";72;0
24;"Regular";67;0;"Computer";1;"sp";45;1
29;"Regular";82;0;"Tablet";0;"sp";32;1
11;"Promo";85;1;"Tablet";1;"en";76;0
26;"Promo";73;0;"Tablet";1;"en";68;0
22;"Promo";12;1;"Tablet";1;"sp";0;0
29;"Premium";61;0;"Phone";0;"en";26;1
17;"Regular";80;1;"Computer";0;"de";23;0
4;"Promo";3;1;"Phone";0;"sp";94;0
25;"Regular";22,5;1;"Phone";1;"de";56;0
18;"Promo";73;0;"Tablet";0;"en";38;1
6;"Promo";93;0;"Phone";0;"sp";34;1
28;"Premium";3;0;"Computer";1;"fr";20;0
14;"Promo";72;0;"Computer";0;"en";12;0
29;"Promo";87;1;"Phone";1;"sp";84;1
21;"Premium";3;0;"Phone";0;"en";4;0
15;"Promo";91,5;1;"Phone";1;"en";67;0
17;"Promo";108;1;"Tablet";0;"en";0;1
12;"Regular";69;0;"Tablet";0;"fr";63;0
10;"Premium";6;0;"Phone";1;"de";43;0
19;"Promo";100;0;"Phone";1;"sp";14;0
26;"Regular";55,5;1;"Phone";1;"en";14;0
29;"Regular";90;1;"Computer";1;"en";74;0
24;"Regular";39;1;"Tablet";1;"en";85;1
17;"Promo";32;0;"Tablet";0;"sp";26;0
13;"Regular";0;1;"Computer";0;"fr";76;0
22;"Promo";8;0;"Phone";0;"en";47;0
15;"Regular";8;0;"Tablet";0;"en";5;1
24;"Promo";57;0;"Phone";1;"sp";88;0
13;"Promo";96;1;"Tablet";0;"en";84;0
24;"Promo";28;0;"Tablet";0;"en";9;0
28;"Premium";9;0;"Tablet";1;"en";28;0
25;"Premium";26;0;"Tablet";1;"fr";2;1
7;"Promo";60;0;"Phone";1;"en";13;0
16;"Premium";86;0;"Computer";1;"en";91;0
29;"Premium";13;1;"Tablet";0;"en";24;1
23;"Premium";4;0;"Computer";1;"en";26;0
29;"Premium";55;0;"Phone";1;"sp";42;0
21;"Promo";25;0;"Phone";0;"sp";11;0
29;"Premium";56;1;"Phone";0;"sp";5;0
29;"Premium";26;0;"Phone";0;"en";76;1
29;"Premium";61;0;"Phone";1;"en";54;1
14;"Premium";80;0;"Phone";0;"sp";4;0
27;"Premium";65;0;"Tablet";1;"en";31;1
23;"Regular";64;0;"Computer";0;"sp";89;1
19;"Promo";86;0;"Tablet";0;"en";43;1
16;"Promo";84;0;"Tablet";0;"en";73;0
10;"Premium";65;0;"Computer";1;"en";60;0
19;"Promo";150;1;"Computer";1;"fr";73;0
29;"Regular";17;0;"Phone";1;"sp";92;0
28;"Promo";38;0;"Computer";1;"sp";6;0
17;"Promo";6;1;"Computer";0;"en";27;0
29;"Regular";86;0;"Phone";0;"fr";7;1
26;"Promo";3;1;"Computer";1;"en";63;0
10;"Promo";8;1;"Computer";0;"sp";57;0
5;"Promo";29;0;"Phone";1;"en";36;0
22;"Premium";11;0;"Phone";0;"en";10;1
27;"Premium";73,5;1;"Computer";1;"sp";21;0
27;"Regular";55,5;1;"Phone";1;"sp";63;1
13;"Premium";21;1;"Phone";1;"en";19;1
18;"Promo";7;0;"Tablet";1;"en";92;0
13;"Premium";96;0;"Phone";0;"sp";40;0
16;"Regular";18;1;"Computer";1;"en";1;1
29;"Premium";136,5;1;"Phone";1;"en";35;0
22;"Promo";60;0;"Phone";1;"en";18;0
22;"Promo";40,5;1;"Tablet";0;"sp";51;0
12;"Promo";69;0;"Phone";1;"fr";55;0
29;"Premium";68;0;"Computer";0;"en";24;0
24;"Regular";29;0;"Phone";0;"en";86;1
19;"Regular";79;0;"Tablet";1;"en";59;0
14;"Promo";90;0;"Phone";0;"fr";53;1
9;"Promo";1;0;"Computer";1;"sp";57;1
22;"Regular";133,5;1;"Computer";0;"sp";82;1
19;"Promo";26;1;"Tablet";0;"en";74;0
22;"Promo";21;1;"Computer";1;"de";34;0
6;"Promo";91;0;"Tablet";0;"en";81;0
25;"Regular";77;0;"Phone";1;"de";86;1
13;"Regular";49;0;"Phone";0;"en";22;1
13;"Premium";80;0;"Phone";1;"sp";21;0
23;"Promo";118,5;1;"Computer";1;"de";27;0
14;"Regular";66;0;"Phone";0;"en";66;0
21;"Regular";115,5;1;"Phone";1;"fr";88;0
24;"Promo";80;1;"Phone";0;"en";23;0
20;"Promo";8;1;"Phone";0;"sp";83;0
17;"Promo";87;1;"Tablet";1;"de";54;0
29;"Premium";25;0;"Tablet";1;"en";16;1
29;"Regular";2;1;"Computer";0;"fr";90;0
16;"Regular";64;1;"Phone";1;"fr";79;0
18;"Promo";12;1;"Phone";1;"en";50;0
11;"Promo";133,5;1;"Phone";0;"fr";1;0
20;"Premium";83;0;"Phone";0;"sp";30;1
18;"Regular";4;1;"Phone";1;"en";45;0
7;"Promo";51;0;"Phone";1;"en";5;1
16;"Promo";15;0;"Computer";0;"en";64;1
29;"Premium";7;1;"Phone";0;"en";7;0
5;"Promo";12;1;"Tablet";0;"sp";10;0
22;"Promo";37;1;"Phone";0;"en";81;1
29;"Premium";50;0;"Tablet";0;"en";81;0
15;"Promo";11;1;"Phone";1;"en";0;0
19;"Premium";121,5;1;"Tablet";1;"sp";41;1
26;"Promo";94,5;1;"Computer";1;"fr";53;0
7;"Promo";70;0;"Phone";1;"en";3;0
11;"Promo";81;0;"Tablet";1;"fr";74;0
15;"Promo";53;0;"Phone";0;"en";68;0
29;"Premium";20;0;"Computer";1;"sp";12;1
16;"Promo";6;0;"Phone";0;"en";77;1
25;"Promo";92;0;"Phone";0;"fr";63;1
12;"Regular";150;1;"Computer";0;"en";14;0
23;"Promo";100;0;"Phone";1;"de";26;1
24;"Premium";61;0;"Phone";0;"en";97;1
19;"Regular";19,5;1;"Tablet";0;"sp";27;0
28;"Promo";99;0;"Phone";0;"en";23;0
12;"Promo";78;1;"Tablet";0;"sp";38;1
29;"Premium";48;0;"Phone";1;"fr";72;0
22;"Promo";54;0;"Computer";1;"sp";0;0
29;"Premium";57;1;"Phone";1;"de";22;0
6;"Promo";42;0;"Phone";0;"sp";30;1
16;"Promo";93;1;"Phone";0;"fr";18;0
9;"Promo";63;0;"Computer";0;"sp";75;0
23;"Promo";81;0;"Phone";0;"en";71;1
12;"Promo";22;0;"Phone";1;"en";7;0
21;"Regular";52;0;"Computer";1;"en";95;0
29;"Regular";34;0;"Computer";1;"sp";84;1
23;"Premium";49,5;1;"Phone";1;"fr";53;1
9;"Premium";66;1;"Computer";1;"sp";10;1
24;"Regular";44;0;"Phone";1;"en";30;0
17;"Promo";69;1;"Phone";1;"sp";50;0
21;"Regular";29;0;"Tablet";0;"sp";44;0
8;"Promo";72;0;"Tablet";0;"sp";14;1
12;"Promo";97,5;1;"Tablet";0;"de";18;0
10;"Promo";105;1;"Computer";1;"sp";27;0
12;"Promo";90;0;"Computer";1;"en";42;1
5;"Promo";95;1;"Computer";1;"en";83;0
29;"Premium";50;0;"Phone";1;"en";24;1
23;"Regular";34;0;"Phone";1;"en";26;0
21;"Regular";2;0;"Tablet";0;"sp";69;1
21;"Promo";6;0;"Phone";1;"sp";67;0
29;"Promo";46;0;"Phone";0;"en";26;1
11;"Promo";0;1;"Tablet";1;"en";48;0
10;"Premium";8;0;"Tablet";1;"sp";8;0
17;"Regular";69;1;"Phone";1;"en";60;0
9;"Promo";97;0;"Computer";0;"de";52;0
29;"Premium";96;0;"Phone";0;"en";28;1
15;"Regular";83;1;"Phone";0;"en";64;1
19;"Regular";75;0;"Tablet";1;"en";19;0
12;"Promo";94;0;"Tablet";1;"sp";46;0
20;"Premium";12;0;"Computer";1;"en";58;1
20;"Promo";4;0;"Tablet";1;"en";48;0
12;"Promo";7;1;"Phone";0;"en";56;0
10;"Promo";67;0;"Computer";0;"sp";72;0
24;"Promo";26;0;"Phone";0;"en";9;1
16;"Regular";76;0;"Phone";1;"sp";93;0
27;"Regular";117;1;"Computer";1;"sp";30;1
9;"Promo";150;1;"Phone";0;"en";97;0
10;"Regular";19;1;"Computer";1;"en";23;0
12;"Promo";43;1;"Phone";0;"en";18;0
12;"Promo";46;0;"Phone";1;"en";75;0
18;"Regular";99;0;"Computer";1;"en";66;0
18;"Promo";64;1;"Phone";1;"en";20;0
10;"Premium";83;0;"Phone";0;"en";72;0
27;"Regular";17;1;"Phone";1;"sp";78;1
10;"Promo";92;0;"Tablet";1;"en";13;0
25;"Regular";127,5;1;"Tablet";0;"fr";15;0
23;"Promo";49;0;"Tablet";1;"en";13;1
17;"Promo";95;0;"Tablet";1;"de";75;0
24;"Promo";37,5;1;"Phone";1;"de";65;0
29;"Regular";47;0;"Computer";0;"en";63;1
13;"Premium";90;1;"Computer";0;"en";49;0
18;"Promo";29;0;"Tablet";0;"en";96;1
12;"Promo";126;1;"Phone";0;"sp";94;0
27;"Regular";35;0;"Phone";0;"en";69;1
9;"Promo";121,5;1;"Tablet";1;"sp";65;0
15;"Promo";135;1;"Phone";1;"en";88;0
24;"Promo";90;1;"Phone";1;"sp";29;1
27;"Promo";100;0;"Phone";1;"fr";10;0
15;"Promo";41;1;"Phone";1;"sp";35;0
22;"Promo";96;0;"Tablet";0;"en";76;0
23;"Promo";56;0;"Phone";0;"en";88;1
26;"Promo";21;0;"Phone";1;"en";69;1
9;"Promo";6;0;"Phone";0;"en";51;1
15;"Promo";27;0;"Phone";0;"sp";47;0
15;"Promo";91;0;"Phone";1;"fr";30;0
16;"Promo";71;0;"Computer";1;"en";40;1
27;"Promo";30;0;"Phone";0;"de";88;1
29;"Premium";53;0;"Phone";1;"en";42;0
11;"Promo";97;0;"Phone";1;"sp";42;0
17;"Premium";66;1;"Phone";0;"en";98;0
21;"Promo";132;1;"Tablet";1;"sp";87;0
22;"Promo";0;0;"Phone";1;"sp";13;0
23;"Promo";84;0;"Phone";1;"en";53;1
29;"Premium";63;0;"Phone";1;"en";18;0
9;"Promo";30;0;"Tablet";0;"sp";62;1
20;"Promo";78;0;"Phone";0;"de";13;0
17;"Regular";51;0;"Tablet";1;"en";95;0
21;"Promo";49,5;1;"Phone";0;"en";35;1
23;"Promo";33;0;"Computer";0;"sp";100;0
12;"Promo";23;0;"Phone";1;"sp";72;1
19;"Regular";59;0;"Phone";0;"sp";87;1
27;"Promo";60;1;"Computer";1;"fr";7;1
18;"Promo";17;1;"Computer";0;"sp";85;0
26;"Promo";49;0;"Tablet";0;"en";2;0
22;"Promo";61,5;1;"Phone";1;"de";54;1
12;"Premium";115,5;1;"Phone";1;"en";59;0
29;"Premium";52,5;1;"Phone";0;"en";36;1
20;"Promo";39;1;"Tablet";1;"fr";63;0
29;"Premium";76;0;"Phone";0;"en";67;1
11;"Regular";0;0;"Tablet";1;"en";13;0
15;"Premium";36;0;"Phone";0;"sp";24;1
17;"Promo";72;1;"Tablet";1;"en";55;0
13;"Promo";133,5;1;"Phone";1;"sp";15;0
17;"Promo";81;0;"Phone";1;"en";69;0
22;"Promo";39;1;"Phone";1;"de";51;0
16;"Regular";28,5;1;"Phone";0;"sp";49;0
28;"Regular";133,5;1;"Phone";1;"en";62;0
15;"Promo";8;0;"Computer";1;"en";87;1
18;"Promo";58;0;"Computer";1;"sp";94;1
13;"Regular";4;0;"Phone";0;"sp";96;1
26;"Promo";62;0;"Computer";0;"sp";67;1
23;"Promo";5;1;"Phone";0;"en";81;0
12;"Regular";82;0;"Computer";0;"fr";29;1
25;"Premium";92;1;"Phone";1;"sp";17;0
26;"Premium";0;0;"Tablet";1;"fr";7;0
7;"Promo";46;0;"Phone";1;"fr";24;1
12;"Premium";87;0;"Phone";0;"en";63;1
20;"Promo";85,5;1;"Phone";1;"en";39;0
6;"Promo";51;1;"Phone";0;"en";21;0
9;"Promo";38;0;"Phone";0;"en";33;0
29;"Premium";121,5;1;"Tablet";1;"fr";25;0
25;"Premium";56;0;"Phone";0;"en";60;1
20;"Premium";49,5;1;"Phone";0;"en";57;1
25;"Regular";99;0;"Tablet";0;"en";20;1
14;"Premium";70,5;1;"Phone";0;"en";54;0
17;"Premium";39;1;"Computer";1;"sp";47;0
16;"Regular";72;1;"Phone";0;"sp";12;0
19;"Promo";96;0;"Computer";1;"fr";91;1
16;"Promo";97;0;"Phone";0;"fr";61;1
11;"Promo";144;1;"Phone";1;"en";22;0
20;"Promo";95;1;"Computer";1;"en";22;0
26;"Promo";79;0;"Phone";1;"en";19;0
20;"Premium";72;0;"Phone";1;"de";77;0
22;"Regular";29;0;"Phone";1;"de";32;1
23;"Promo";28,5;1;"Phone";1;"en";91;0
9;"Promo";99;0;"Computer";1;"sp";3;0
29;"Premium";39;1;"Tablet";0;"sp";68;1
15;"Promo";34;1;"Computer";0;"fr";1;0
29;"Promo";31,5;1;"Phone";0;"sp";53;0
28;"Promo";95;0;"Phone";0;"en";29;1
12;"Promo";89;0;"Tablet";0;"en";51;0
10;"Regular";94;1;"Tablet";1;"en";21;0
10;"Promo";100;1;"Phone";1;"fr";49;0
8;"Promo";127,5;1;"Computer";1;"fr";72;0
21;"Promo";126;1;"Computer";1;"sp";92;0
29;"Premium";87;1;"Tablet";1;"fr";99;0
26;"Regular";100,5;1;"Computer";1;"sp";18;0
27;"Promo";63;0;"Tablet";0;"fr";1;0
13;"Promo";67;0;"Computer";1;"sp";64;1
29;"Premium";97;1;"Computer";0;"en";15;0
29;"Regular";139,5;1;"Computer";0;"sp";47;0
20;"Regular";62;0;"Tablet";0;"en";55;0
21;"Promo";8;1;"Tablet";0;"de";36;0
18;"Promo";33;1;"Phone";0;"en";13;0
14;"Premium";79;0;"Phone";0;"en";59;0
15;"Regular";46,5;1;"Tablet";1;"en";83;0
29;"Premium";17;0;"Phone";0;"en";25;0
14;"Premium";94;0;"Phone";0;"de";54;1
10;"Promo";52;1;"Computer";0;"fr";73;1
21;"Promo";86;0;"Computer";1;"sp";0;0
23;"Regular";16,5;1;"Tablet";1;"en";41;1
21;"Regular";42;1;"Computer";1;"sp";10;0
22;"Regular";50;0;"Phone";1;"fr";90;1
11;"Promo";82;0;"Tablet";1;"sp";64;0
11;"Promo";7,5;1;"Tablet";1;"en";47;1
29;"Premium";39;1;"Phone";1;"fr";54;0
17;"Promo";45;0;"Tablet";1;"en";20;0
29;"Premium";73;0;"Phone";0;"en";17;0
12;"Promo";79,5;1;"Phone";1;"sp";67;0
6;"Promo";76;0;"Computer";1;"sp";83;0
14;"Promo";60;0;"Computer";0;"en";9;0
17;"Regular";129;1;"Tablet";1;"en";21;0
25;"Regular";13;0;"Tablet";1;"fr";35;1
11;"Promo";105;1;"Phone";1;"fr";92;0
21;"Regular";76;0;"Tablet";1;"sp";71;0
29;"Premium";26;0;"Phone";1;"sp";33;0
24;"Promo";95;1;"Phone";1;"en";29;1
13;"Promo";9;0;"Tablet";0;"sp";29;0
14;"Regular";90;0;"Phone";1;"en";39;0
22;"Regular";81;1;"Computer";1;"de";49;1
20;"Regular";60;0;"Phone";0;"en";8;1
29;"Promo";48;0;"Phone";1;"sp";52;0
24;"Promo";12;1;"Phone";0;"en";88;0
12;"Regular";82;0;"Phone";0;"sp";15;0
22;"Promo";17;0;"Phone";1;"sp";75;0
29;"Premium";76,5;1;"Phone";1;"sp";33;0
17;"Promo";20;0;"Phone";0;"de";67;1
23;"Regular";93;0;"Computer";0;"en";40;1
13;"Promo";59;1;"Tablet";0;"en";98;1
17;"Promo";27;0;"Phone";0;"de";5;0
7;"Promo";83;0;"Phone";0;"sp";30;1
20;"Promo";52;0;"Computer";1;"sp";74;0
27;"Promo";6;0;"Computer";0;"fr";87;1
26;"Regular";16;1;"Tablet";1;"en";10;1
22;"Promo";31;0;"Phone";1;"en";19;0
24;"Premium";43;0;"Computer";0;"sp";83;0
13;"Regular";43,5;1;"Phone";1;"en";90;0
20;"Promo";0;1;"Computer";1;"sp";66;1
23;"Regular";38;0;"Tablet";1;"fr";34;1
18;"Premium";41;0;"Computer";1;"sp";5;0
29;"Premium";14;0;"Phone";0;"en";61;1
14;"Promo";46;0;"Phone";0;"en";15;0
29;"Premium";35;0;"Phone";0;"en";31;1
29;"Premium";30;0;"Computer";0;"en";9;0
27;"Regular";37;0;"Phone";1;"de";98;0
19;"Regular";55;1;"Tablet";1;"en";14;0
19;"Premium";98;0;"Computer";1;"fr";84;0
7;"Promo";11;1;"Phone";0;"fr";57;0
22;"Promo";88,5;1;"Computer";1;"en";98;0
25;"Regular";55;0;"Tablet";0;"sp";90;1
25;"Promo";139,5;1;"Phone";0;"en";95;1
27;"Premium";78;1;"Tablet";1;"en";48;1
22;"Premium";47;0;"Phone";1;"de";25;0
15;"Promo";46;0;"Phone";1;"sp";99;1
19;"Promo";41;0;"Phone";0;"de";30;0
16;"Promo";15;0;"Tablet";0;"sp";13;0
19;"Promo";44;0;"Phone";1;"en";69;1
23;"Regular";19,5;1;"Phone";0;"en";29;1
13;"Promo";45;0;"Phone";1;"fr";98;0
22;"Promo";5;0;"Phone";1;"en";67;0
20;"Regular";60;0;"Computer";0;"en";74;0
24;"Regular";68;0;"Tablet";1;"sp";58;0
20;"Promo";98;0;"Tablet";0;"sp";18;1
29;"Premium";87;1;"Tablet";0;"sp";5;1
22;"Regular";37;0;"Phone";0;"sp";53;1
29;"Premium";40;0;"Phone";1;"sp";53;1
21;"Promo";14;0;"Phone";1;"fr";25;1
22;"Regular";27;1;"Phone";0;"de";49;0
10;"Promo";22;0;"Tablet";1;"en";8;0
16;"Promo";49;1;"Computer";1;"sp";91;0
13;"Promo";92;1;"Phone";1;"sp";22;0
21;"Regular";34;0;"Phone";0;"sp";61;0
19;"Premium";17;0;"Tablet";0;"en";69;0
11;"Promo";33;1;"Computer";0;"en";87;0
11;"Regular";142,5;1;"Phone";0;"en";2;1
29;"Premium";48;0;"Tablet";1;"en";36;1
24;"Promo";19;0;"Phone";1;"sp";37;0
9;"Promo";36;0;"Phone";0;"en";64;0
16;"Promo";71;1;"Phone";1;"en";93;0
29;"Regular";43,5;1;"Phone";0;"en";0;1
26;"Regular";31;0;"Phone";0;"en";0;1
21;"Promo";13;0;"Phone";1;"sp";100;0
10;"Regular";33;0;"Phone";1;"fr";57;0
28;"Regular";129;1;"Tablet";1;"en";75;0
18;"Regular";15;1;"Phone";1;"en";31;0
17;"Promo";96;0;"Phone";1;"fr";21;1
